order_date,order_type,order_id,sku,seller_type,sale_price,total_taxes,fee,total_amount
2024-12-14 10:40:28,Order,404-0862502-1312360,AUD-3003,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 10:45:20,Order,407-2094575-6389144,LPC-2005,Amazon,10.99,0.0,-5.48,5.67
2024-12-14 10:51:04,Order,405-3210610-7182754,SMT-1003,Seller,14.99,0.0,-3.82,16.27
2024-12-14 11:06:45,Order,402-2661387-8825966,LPC-2004,Seller,15.99,0.0,-4.0,17.09
2024-12-14 11:07:14,Order,408-2711944-1847506,SMT-1002,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 11:10:09,Order,403-8072808-2261131,SHW-5002,Amazon,17.99,0.0,-9.84,8.43
2024-12-14 11:15:52,Order,402-2097817-1551536,CAM-4005,Seller,14.99,0.0,-3.82,16.27
2024-12-14 11:23:55,Order,408-2353046-9007503,SMT-1004,Amazon,18.99,0.0,-7.890000000000001,11.33
2024-12-14 11:28:39,Order,402-2741888-5839548,SMT-1001,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 11:29:48,Order,171-6409914-7268348,SHW-5004,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 11:29:48,Order,171-6409914-7268348,LPC-2005,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 11:33:09,Order,407-3609451-4888327,CAM-4003,Amazon,26.89,0.0,-11.52,15.69
2024-12-14 11:41:26,Order,407-6801556-3619515,SMT-1004,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 11:41:26,Order,407-6801556-3619515,CAM-4004,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 11:44:33,Order,405-0353222-3559539,SHW-5002,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 11:55:50,Order,406-2583534-5208330,SMT-1006,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 12:11:57,Order,406-4056705-4986703,SHW-5006,Amazon,17.99,0.0,-9.84,8.43
2024-12-14 12:23:24,Order,404-8890799-7651542,CAM-4006,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 12:33:23,Order,406-3079036-2838716,LPC-2002,Seller,14.99,0.0,-3.82,16.27
2024-12-14 12:43:33,Order,407-7802957-8685927,AUD-3005,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 12:51:10,Order,406-0955213-9613142,SMT-1006,Amazon,12.99,0.0,-6.610000000000001,6.57
2024-12-14 12:58:35,Order,402-8978678-6921132,AUD-3006,Amazon,18.96,0.0,-4.2,14.88
2024-12-14 13:18:12,Order,404-3197413-3190703,SMT-1006,Seller,15.99,0.0,-4.0,17.09
2024-12-14 13:19:21,Order,407-9227050-0906753,LPC-2005,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 13:53:31,Order,408-2048854-2194729,AUD-3006,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 13:55:26,Order,404-5544390-1358702,AUD-3002,Amazon,18.96,0.0,-10.029999999999998,9.22
2024-12-14 14:03:19,Order,404-9221917-0750745,AUD-3003,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 14:09:25,Order,171-5108830-6001936,LPC-2002,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 14:17:06,Order,406-8681082-3350723,SHW-5002,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 14:42:39,Order,171-6336101-5197153,AUD-3001,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 15:04:52,Order,408-3261807-1464316,CAM-4003,Seller,16.99,0.0,-4.0,17.1
2024-12-14 15:04:52,Order,408-3261807-1464316,SMT-1006,Seller,14.99,0.0,-3.64,15.45
2024-12-14 15:30:11,Order,408-3739738-7605926,SMT-1006,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 15:46:02,Order,407-4723066-0901929,CAM-4003,Amazon,18.99,0.0,-10.94,8.36
2024-12-14 16:38:12,Order,406-8836069-9727555,CAM-4004,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 16:39:04,Order,171-9494772-2078753,AUD-3002,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 17:23:33,Order,406-6834242-6954703,AUD-3001,Amazon,17.99,0.0,-9.84,8.43
2024-12-14 17:59:26,Order,408-4394332-1921940,SMT-1001,Amazon,18.99,0.0,-10.04,9.24
2024-12-14 23:04:59,Order,408-6494251-2229133,CAM-4006,Seller,15.99,0.0,-4.38,18.72
2024-12-14 23:09:09,Order,171-6320398-4168329,CAM-4002,Seller,14.99,0.0,-3.82,16.27
2024-12-15 05:11:46,Order,408-2487217-8512363,SHW-5005,Seller,14.99,0.0,-3.82,16.27
2024-12-15 06:07:44,Order,408-3336741-3066725,LPC-2001,Seller,14.99,0.0,-3.82,16.27
2024-12-15 08:02:35,Order,404-9207033-9345141,AUD-3003,Seller,16.99,0.0,-4.2,17.9
2024-12-15 09:40:55,Order,405-4237532-8412337,CAM-4001,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 10:08:37,Order,404-0848536-5341902,AUD-3002,Amazon,14.99,0.0,-9.26,5.99
2024-12-15 11:00:57,Order,407-5204657-7218706,AUD-3001,Amazon,18.99,0.0,-14.27,9.12
2024-12-15 12:04:13,Order,404-6280187-9749969,SMT-1001,Seller,14.99,0.0,-3.82,16.27
2024-12-15 12:05:50,Order,403-2704897-3997151,CAM-4005,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 12:05:50,Order,403-2704897-3997151,LPC-2001,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 12:58:57,Order,407-4889483-1090747,LPC-2001,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 13:56:07,Order,402-1724483-3161109,LPC-2003,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 14:43:20,Order,408-3186135-1498726,SHW-5001,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 14:43:20,Order,408-3186135-1498726,CAM-4005,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 14:45:59,Order,405-9517098-8759524,SHW-5002,Amazon,35.98,0.0,-19.65,33.76
2024-12-15 14:54:57,Order,404-1599084-6332332,SHW-5002,Amazon,18.99,0.0,-12.15,9.18
2024-12-15 14:59:19,Order,405-3839700-6956336,SMT-1003,Amazon,18.99,0.0,-14.27,9.12
2024-12-15 16:09:37,Order,404-7122254-9413150,CAM-4001,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 16:38:24,Order,402-1499273-1211529,SMT-1004,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 18:00:17,Order,405-1347651-1225101,SHW-5002,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 18:07:16,Order,404-2960004-9670710,SHW-5004,Amazon,18.99,0.0,-10.04,9.24
2024-12-15 21:10:33,Order,403-9901553-4225916,AUD-3006,Seller,19.99,0.0,-4.76,20.35
2024-12-16 09:15:39,Order,403-8638704-0466730,SMT-1006,Seller,14.99,0.0,-3.82,16.27
2024-12-16 09:25:32,Order,408-5833033-2453917,LPC-2006,Seller,15.99,0.0,-4.0,17.09
2024-12-16 09:51:22,Order,408-4675067-5815547,LPC-2005,Seller,14.99,0.0,-3.82,16.27
2024-12-16 10:23:33,Order,402-5376932-5655511,LPC-2001,Seller,14.99,0.0,-3.82,16.27
2024-12-16 10:32:58,Order,404-9130626-9233159,AUD-3003,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 10:32:58,Order,404-9130626-9233159,SMT-1004,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 11:24:09,Order,406-1945375-7064307,LPC-2003,Seller,15.99,0.0,-4.0,17.09
2024-12-16 11:30:44,Order,407-2064718-8146728,CAM-4004,Seller,19.98,0.0,-4.2,17.89
2024-12-16 11:45:12,Order,406-8486878-8114729,SHW-5004,Amazon,14.99,0.0,-9.26,5.99
2024-12-16 12:13:37,Order,402-5076528-4177109,AUD-3004,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 12:16:56,Order,402-3884475-5062746,AUD-3005,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 12:28:57,Order,406-6061801-3396339,CAM-4003,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 12:50:20,Order,171-1220863-2842730,LPC-2005,Seller,16.99,0.0,-4.2,17.9
2024-12-16 13:02:30,Order,408-0344473-2951539,CAM-4002,Seller,14.99,0.0,-3.82,16.27
2024-12-16 13:15:45,Order,408-6939524-6869924,AUD-3001,Amazon,18.99,0.0,-7.770000000000001,11.45
2024-12-16 13:30:10,Order,407-5445628-6893154,CAM-4002,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 13:31:24,Order,402-0153009-2252310,AUD-3001,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 13:47:22,Order,406-8324871-4728305,CAM-4001,Seller,14.99,0.0,-3.82,16.27
2024-12-16 14:00:22,Order,171-7295399-1918720,SMT-1004,Amazon,15.99,0.0,-9.44,6.81
2024-12-16 14:08:10,Order,403-0877972-7598729,LPC-2006,Seller,19.95,0.0,-4.19,17.87
2024-12-16 14:20:04,Order,402-4865122-1838757,LPC-2006,Amazon,10.99,0.0,-5.48,5.67
2024-12-16 14:39:06,Order,407-7464872-7532344,SHW-5004,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 14:40:59,Order,408-7345608-1366757,AUD-3003,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 14:50:51,Order,403-0606546-6677134,CAM-4002,Amazon,17.99,0.0,-9.84,8.43
2024-12-16 14:54:10,Order,405-9889407-5752326,SMT-1006,Seller,14.99,0.0,-3.82,16.27
2024-12-16 14:58:10,Order,404-9610938-4079517,SHW-5003,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 15:01:29,Order,404-9222445-2275504,CAM-4004,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 15:29:01,Order,403-2443191-7530760,CAM-4005,Seller,16.99,0.0,-4.2,17.9
2024-12-16 15:29:53,Order,407-1515944-2705113,SHW-5002,Amazon,18.99,0.0,-10.94,8.36
2024-12-16 17:05:31,Order,403-0864288-9365100,LPC-2004,Seller,14.99,0.0,-3.82,16.27
2024-12-16 17:07:54,Order,405-9546426-8677962,SHW-5006,Seller,14.99,0.0,-3.82,16.27
2024-12-16 17:17:04,Order,403-2596975-7424300,CAM-4002,Seller,14.99,0.0,-3.82,16.27
2024-12-16 17:18:47,Order,406-4751707-8878711,CAM-4001,Amazon,18.99,0.0,-10.94,8.36
2024-12-16 17:49:15,Order,408-5939256-6084351,SMT-1003,Seller,14.99,0.0,-3.82,16.27
2024-12-16 18:22:30,Order,405-8686720-2559527,CAM-4004,Amazon,18.99,0.0,-10.94,8.36
2024-12-16 18:23:49,Order,402-6377654-8962756,SMT-1005,Amazon,12.99,0.0,-6.610000000000001,6.57
2024-12-16 19:06:49,Order,402-6930198-9425110,LPC-2005,Amazon,18.96,0.0,-10.080000000000002,12.08
2024-12-16 19:20:36,Order,404-5764792-3213131,SMT-1004,Amazon,18.99,0.0,-10.04,9.24
2024-12-16 22:21:03,,171-6320398-4168329,LPC-2002,Seller,-14.99,0.0,3.1,-16.99
2024-12-17 01:05:58,Order,406-4175985-2561922,LPC-2004,Seller,14.99,0.0,-3.82,16.27
2024-12-17 01:09:11,Order,402-8234301-7283529,SMT-1004,Seller,14.99,0.0,-3.82,16.27
2024-12-17 03:03:02,Order,406-6086283-1283515,SMT-1006,Seller,18.99,0.0,-4.58,19.53
2024-12-17 09:35:41,Order,404-5256856-1856320,LPC-2006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 09:36:25,Order,404-1705516-8649130,CAM-4005,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 10:05:27,Order,404-9320742-5389142,SMT-1005,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 10:23:50,Order,407-5683664-2255540,AUD-3005,Seller,15.99,0.0,-4.0,17.09
2024-12-17 10:24:44,Order,408-1473038-2884320,AUD-3001,Seller,14.99,0.0,-3.82,16.27
2024-12-17 10:31:58,Order,403-5251063-2966737,AUD-3002,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 10:35:10,Order,405-4679074-9863535,CAM-4002,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 10:36:52,Order,171-8090674-1141141,SMT-1005,Seller,16.99,0.0,-4.2,17.9
2024-12-17 10:37:55,Order,406-3840950-4099545,CAM-4001,Amazon,29.98,0.0,-9.2,21.05
2024-12-17 10:52:41,Order,405-5317561-1097929,AUD-3001,Seller,14.99,0.0,-3.82,16.27
2024-12-17 11:09:20,Order,402-3796403-8960352,AUD-3002,Seller,14.99,0.0,-3.82,16.27
2024-12-17 11:11:39,Order,405-6111190-1149966,SMT-1006,Amazon,18.99,0.0,-10.94,8.36
2024-12-17 11:26:36,Order,404-4659421-6352322,AUD-3004,Seller,14.99,0.0,-3.82,16.27
2024-12-17 11:30:44,Order,406-9974586-3694754,CAM-4003,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 11:44:32,Order,406-1992564-7090749,AUD-3006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 11:52:14,Order,407-3976872-0079511,CAM-4005,Amazon,17.99,0.0,-9.84,8.43
2024-12-17 11:53:12,Order,407-9832678-4471540,SHW-5006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 11:53:31,Order,404-4614564-1092363,CAM-4003,Amazon,12.99,0.0,-8.879999999999999,4.36
2024-12-17 12:01:52,Order,404-1771490-3543536,SHW-5006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 12:03:09,Order,408-6853864-3949153,SMT-1006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 12:05:41,Order,403-7181241-3878728,AUD-3006,Seller,16.99,0.0,-4.2,17.9
2024-12-17 12:11:32,Order,406-5777676-6909944,SMT-1006,Seller,14.99,0.0,-3.64,15.45
2024-12-17 12:11:32,Order,406-5777676-6909944,AUD-3004,Seller,14.99,0.0,-3.64,15.46
2024-12-17 12:12:36,Order,408-5951862-1489901,LPC-2004,Seller,16.99,0.0,-4.2,17.9
2024-12-17 12:16:17,Order,402-4418775-3796310,SMT-1005,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 12:19:36,Order,402-7680740-6571509,SMT-1006,Seller,15.99,0.0,-4.0,17.09
2024-12-17 12:26:16,Order,406-2949081-9827501,LPC-2005,Amazon,29.98,0.0,-9.2,21.05
2024-12-17 12:39:01,Order,403-4680866-3005947,SHW-5003,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 13:02:17,Order,408-9605988-2997131,AUD-3003,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 13:04:53,Order,403-5638811-7144316,CAM-4002,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 13:06:59,Order,405-7500093-2661963,SMT-1002,Seller,14.99,0.0,-4.58,19.53
2024-12-17 13:17:26,Order,407-9180924-6145107,SHW-5004,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 13:39:52,Order,408-1132743-5839553,LPC-2006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 13:53:04,Order,405-1864745-1738754,SMT-1001,Seller,15.99,0.0,-4.0,17.09
2024-12-17 13:58:58,Order,408-9999789-7952300,AUD-3004,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 13:58:58,Order,408-9999789-7952300,SMT-1005,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 14:01:13,Order,407-4209615-1530745,LPC-2001,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 14:10:19,Order,407-8955305-6307530,SHW-5003,Seller,15.99,0.0,-4.0,17.09
2024-12-17 14:24:59,Order,406-6465525-1567513,AUD-3001,Amazon,18.99,0.0,-7.1,12.1
2024-12-17 14:28:35,Order,402-5880946-8358756,AUD-3006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 14:28:35,Order,402-5880946-8358756,AUD-3005,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 14:28:54,Order,407-9660519-0105945,CAM-4003,Amazon,18.96,0.0,-10.029999999999998,9.22
2024-12-17 14:28:58,Order,407-4562731-9388304,AUD-3004,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 14:37:33,Order,171-6370608-7705100,AUD-3002,Seller,14.99,0.0,-3.82,16.27
2024-12-17 14:43:42,Order,407-4318570-1768304,CAM-4004,Seller,14.99,0.0,-3.82,16.27
2024-12-17 14:47:11,Order,405-7193011-5229119,AUD-3004,Amazon,18.99,0.0,-13.029999999999998,9.24
2024-12-17 14:49:16,Order,405-9551277-3897126,AUD-3002,Seller,17.99,0.0,-4.2,17.9
2024-12-17 14:49:16,Order,405-9551277-3897126,CAM-4005,Seller,17.99,0.0,-4.2,17.91
2024-12-17 15:15:08,Order,171-2395735-9684326,SHW-5003,Amazon,18.99,0.0,-10.94,8.36
2024-12-17 15:28:38,Order,402-0531734-1162742,AUD-3003,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 15:37:35,Order,406-3455217-4520353,AUD-3004,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 15:40:29,Order,408-6912017-0035526,SMT-1006,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 15:52:23,Order,171-4455522-1693106,SMT-1003,Seller,14.99,0.0,-3.82,16.27
2024-12-17 16:09:29,Order,403-5268081-4534762,CAM-4001,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 16:17:53,Order,404-2818546-2377929,SMT-1001,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 16:23:38,Order,404-4574852-1916328,SHW-5002,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 16:24:26,Order,403-2316055-4132335,SHW-5001,Amazon,16.99,0.0,-9.659999999999998,7.61
2024-12-17 16:46:00,Order,171-6718546-5667511,LPC-2002,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 16:46:00,Order,171-6718546-5667511,LPC-2004,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 16:52:57,Order,408-3591854-0060336,SMT-1002,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 16:56:03,Order,402-1619099-6700369,LPC-2003,Amazon,12.99,0.0,-8.879999999999999,4.36
2024-12-17 17:18:38,Order,407-2865121-4340319,LPC-2002,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 18:02:13,Order,408-3186430-7374759,AUD-3006,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 18:20:23,Order,403-6209422-3877956,LPC-2004,Amazon,17.99,0.0,-9.84,8.43
2024-12-17 19:06:16,Order,402-7012799-9992315,SMT-1006,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 19:11:58,Order,402-4314551-6592367,SHW-5001,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 19:36:23,Order,402-0260091-8020354,AUD-3003,Amazon,10.99,0.0,-5.48,5.67
2024-12-17 19:41:12,Order,171-8652903-6529955,CAM-4001,Amazon,29.98,0.0,-9.2,21.05
2024-12-17 20:25:18,Order,403-6552487-5659521,CAM-4006,Seller,14.99,0.0,-3.82,16.27
2024-12-17 20:39:58,Order,403-8189148-4077163,SHW-5001,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 20:55:36,Order,171-2441540-1027551,SHW-5001,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 21:12:04,Order,408-1133374-7382701,AUD-3004,Seller,14.99,0.0,-3.82,16.27
2024-12-17 21:22:28,Order,405-0375768-7614744,AUD-3006,Seller,19.99,0.0,-4.76,20.35
2024-12-17 22:31:36,Order,404-8362974-0177111,AUD-3005,Amazon,18.99,0.0,-10.04,9.24
2024-12-17 22:41:48,Order,402-4699927-9873927,SMT-1004,Amazon,18.96,0.0,-10.029999999999998,9.22
2024-12-17 23:03:37,Order,408-1185175-4074719,CAM-4001,Seller,14.99,0.0,-3.82,16.27
2024-12-17 23:12:55,Order,404-8529906-7253924,SMT-1004,Amazon,29.98,0.0,-9.2,21.05
2024-12-17 23:20:19,Order,405-6620081-6767541,LPC-2003,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 00:08:07,Order,405-1286843-2755530,SHW-5001,Seller,17.99,0.0,-4.2,17.91
2024-12-18 00:08:07,Order,405-1286843-2755530,AUD-3006,Seller,17.99,0.0,-4.2,17.9
2024-12-18 01:02:28,Order,402-2980467-6228321,SHW-5003,Seller,14.99,0.0,-3.82,16.27
2024-12-18 01:04:43,Order,403-5078539-9678761,LPC-2006,Seller,14.99,0.0,-3.82,16.27
2024-12-18 03:04:02,Order,171-6701543-7426718,AUD-3006,Seller,14.99,0.0,-3.82,16.27
2024-12-18 03:26:38,Order,404-9468500-9136321,SHW-5003,Seller,14.99,0.0,-3.82,16.27
2024-12-18 05:04:56,Order,404-5877044-1066768,SHW-5001,Seller,14.99,0.0,-3.82,16.27
2024-12-18 05:05:35,Order,404-3461785-6242710,SMT-1002,Seller,14.99,0.0,-3.82,16.27
2024-12-18 05:08:20,Order,405-5286143-6691520,SHW-5001,Seller,14.99,0.0,-3.82,16.27
2024-12-18 06:04:26,Order,404-1347363-5014711,CAM-4006,Seller,14.99,0.0,-3.82,16.27
2024-12-18 06:44:37,Order,404-1788247-0171518,AUD-3003,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 07:02:58,Order,402-9411053-4977912,AUD-3006,Seller,19.99,0.0,-4.2,17.9
2024-12-18 07:13:15,Order,403-7662010-4233942,LPC-2001,Seller,17.99,0.0,-4.38,18.72
2024-12-18 08:01:17,Order,171-3892618-3944343,AUD-3002,Seller,17.99,0.0,-3.82,16.27
2024-12-18 09:12:09,Order,406-5628517-5187561,SMT-1004,Seller,19.99,0.0,-4.76,20.35
2024-12-18 09:22:22,Order,403-0836795-0837962,CAM-4006,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 09:54:07,Order,407-7079644-2074703,SHW-5003,Seller,17.75,0.0,-4.33,18.53
2024-12-18 10:03:44,Order,403-9433051-3405113,CAM-4003,Seller,14.99,0.0,-3.82,16.27
2024-12-18 10:04:31,Order,405-7712015-7049101,SHW-5001,Amazon,29.98,0.0,-9.18,21.07
2024-12-18 10:22:48,Order,405-2913525-3457138,LPC-2002,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 10:37:57,Order,408-1704074-7432352,LPC-2004,Amazon,29.98,0.0,-9.2,21.05
2024-12-18 11:02:51,Order,406-7721938-2942765,SHW-5004,Amazon,18.99,0.0,-9.79,9.51
2024-12-18 11:04:39,Order,404-5295916-8162754,SMT-1002,Amazon,18.99,0.0,-14.27,9.12
2024-12-18 11:28:33,Order,408-8004018-1134757,AUD-3003,Amazon,12.99,0.0,-8.879999999999999,4.36
2024-12-18 11:34:19,Order,171-8416012-5085103,LPC-2003,Amazon,18.99,0.0,-14.27,9.12
2024-12-18 11:47:16,Order,403-9736940-1490736,LPC-2006,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 11:47:16,Order,403-9736940-1490736,SHW-5004,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 12:04:33,Order,402-0352391-9829919,SHW-5003,Seller,14.99,0.0,-3.82,16.27
2024-12-18 12:06:41,Order,407-8679968-9887527,SMT-1003,Seller,14.99,0.0,-3.82,16.27
2024-12-18 12:09:04,Order,171-1052153-7786715,AUD-3003,Seller,14.99,0.0,-3.82,16.27
2024-12-18 12:12:49,Order,402-8218927-3834725,SHW-5004,Amazon,29.98,0.0,-9.2,21.05
2024-12-18 12:24:35,Order,403-3437680-0720367,SMT-1004,Seller,16.99,0.0,-4.2,17.9
2024-12-18 13:10:37,Order,406-6098664-7349164,SHW-5001,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 13:25:11,Order,406-9753540-1517932,SHW-5002,Seller,14.99,0.0,-3.82,16.27
2024-12-18 13:58:31,Order,402-4692285-1088307,LPC-2002,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 13:58:31,Order,402-4692285-1088307,LPC-2001,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 13:59:32,Order,406-1291716-3203552,SHW-5002,Amazon,10.99,0.0,-5.48,5.67
2024-12-18 14:02:35,Order,403-0373412-4552343,CAM-4006,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 14:04:58,Order,406-2533880-9753165,CAM-4001,Seller,14.99,0.0,-3.82,16.27
2024-12-18 14:09:23,Order,403-3045009-3869109,CAM-4005,Seller,14.99,0.0,-3.64,15.46
2024-12-18 14:09:23,Order,403-3045009-3869109,LPC-2006,Seller,15.99,0.0,-3.82,16.27
2024-12-18 15:37:01,Order,407-9935297-4201920,SHW-5004,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 15:39:26,Order,407-0839361-0413923,CAM-4005,Amazon,29.98,0.0,-9.2,21.05
2024-12-18 15:46:10,Order,404-4044200-8596327,CAM-4002,Amazon,18.99,0.0,-10.94,8.36
2024-12-18 15:51:36,Order,403-8974371-8276350,CAM-4003,Seller,14.99,0.0,-3.82,16.27
2024-12-18 15:53:12,Order,407-0818552-0661149,AUD-3002,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 15:55:58,Order,402-7408412-9020343,SMT-1006,Amazon,19.95,0.0,-7.27,12.89
2024-12-18 15:57:58,Order,408-5554458-9403505,CAM-4002,Amazon,15.99,0.0,-9.44,6.81
2024-12-18 15:59:36,Order,402-7324855-4524308,SMT-1005,Seller,14.99,0.0,-3.82,16.27
2024-12-18 16:47:43,Order,407-9783153-8399526,SHW-5002,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 17:04:21,Order,402-1968451-2709141,LPC-2001,Seller,14.99,0.0,-3.82,16.27
2024-12-18 17:09:12,Order,403-3833852-7805953,SHW-5003,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 17:17:16,Order,403-7663865-2753121,LPC-2001,Amazon,13.99,0.0,-9.06,5.18
2024-12-18 17:40:39,Order,408-7528309-9260310,SHW-5002,Amazon,18.99,0.0,-10.94,8.36
2024-12-18 17:58:27,Order,171-5479908-0553155,SMT-1002,Seller,14.99,0.0,-3.82,16.27
2024-12-18 18:01:54,Order,407-1133280-0741949,CAM-4001,Seller,15.99,0.0,-4.0,17.09
2024-12-18 18:49:50,Order,405-1524783-9706754,LPC-2006,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 19:09:40,Order,403-9713262-5735557,AUD-3006,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 19:15:41,Order,171-9519674-0849149,LPC-2003,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 20:03:14,Order,406-7885329-2137121,CAM-4002,Seller,14.99,0.0,-3.82,16.27
2024-12-18 20:17:42,Order,405-0045704-0321102,AUD-3006,Amazon,18.99,0.0,-14.27,9.12
2024-12-18 20:57:29,Order,404-4582694-6520341,SMT-1006,Amazon,10.99,0.0,-5.48,5.67
2024-12-18 21:20:02,Order,407-0666615-3039516,LPC-2005,Seller,14.99,0.0,-3.82,16.27
2024-12-18 21:39:19,Order,404-4405777-7629906,CAM-4005,Amazon,18.99,0.0,-7.1,12.1
2024-12-18 21:40:29,Order,406-2443076-7633101,LPC-2004,Seller,15.99,0.0,-4.0,17.09
2024-12-18 21:41:03,Order,402-9453558-4308315,LPC-2004,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 21:42:34,Order,407-0577665-8509958,CAM-4001,Seller,14.99,0.0,-3.82,16.27
2024-12-18 22:04:15,Order,402-7650337-9400317,LPC-2003,Amazon,26.99,0.0,-5.14,21.99
2024-12-18 22:09:30,Order,408-4610112-2877139,SHW-5004,Amazon,10.99,0.0,-5.48,5.67
2024-12-18 22:12:38,Order,405-6390764-8118761,AUD-3005,Seller,14.99,0.0,-3.82,16.27
2024-12-18 22:25:20,Order,402-0311315-3613931,SHW-5005,Amazon,12.99,0.0,-8.879999999999999,4.36
2024-12-18 22:30:06,Order,403-9501718-6778729,CAM-4004,Amazon,18.99,0.0,-10.04,9.24
2024-12-18 22:32:49,Order,407-5189631-2998701,SHW-5003,Seller,17.99,0.0,-4.38,18.72
